ICD9,ICD9 Label,Valid_2014,Valid_2015,AGE_AT_DIAG,SEX_COND,CC_AGE_SPLIT,CC_SEX_SPLIT,CC,Additional_CC
66541,High vaginal lacer-deliv,Y,Y,12 <= age <= 55,female,,,209,
66544,High vaginal lac-postpar,Y,Y,12 <= age <= 55,female,,,209,
66550,Ob inj pelv org NEC-unsp,Y,Y,12 <= age <= 55,female,,,209,
66551,Ob inj pelv org NEC-del,Y,Y,12 <= age <= 55,female,,,209,
66554,Inj pelv org NEC-postpar,Y,Y,12 <= age <= 55,female,,,209,
66560,Damage to pelvic jt-unsp,Y,Y,12 <= age <= 55,female,,,209,
66561,Damage to pelvic jt-del,Y,Y,12 <= age <= 55,female,,,209,
66564,Damage pelvic jt-postpar,Y,Y,12 <= age <= 55,female,,,209,
66570,Ob pelvic hematoma-unsp,Y,Y,12 <= age <= 55,female,,,209,
66571,Ob pelvic hematoma-deliv,Y,Y,12 <= age <= 55,female,,,209,
66572,Pelvic hematom-del w pp,Y,Y,12 <= age <= 55,female,,,209,
66574,Pelvic hematoma-postpart,Y,Y,12 <= age <= 55,female,,,209,
66580,Ob trauma NEC-unspec,Y,Y,12 <= age <= 55,female,,,209,
66581,Ob trauma NEC-delivered,Y,Y,12 <= age <= 55,female,,,209,
66582,Ob trauma NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66584,Ob trauma NEC-postpartum,Y,Y,12 <= age <= 55,female,,,209,
66590,Ob trauma NOS-unspec,Y,Y,12 <= age <= 55,female,,,209,
66591,Ob trauma NOS-delivered,Y,Y,12 <= age <= 55,female,,,209,
66592,Ob trauma NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66594,Ob trauma NOS-postpartum,Y,Y,12 <= age <= 55,female,,,209,
66700,Retain placenta NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66702,Retnd plac NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66704,Retain plac NOS-postpart,Y,Y,12 <= age <= 55,female,,,209,
66710,Retain prod concept-unsp,Y,Y,12 <= age <= 55,female,,,209,
66712,Ret prod conc-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66714,Ret prod concept-postpar,Y,Y,12 <= age <= 55,female,,,209,
66880,Anesth comp del NEC-unsp,Y,Y,12 <= age <= 55,female,,,209,
66881,Anesth compl NEC-deliver,Y,Y,12 <= age <= 55,female,,,209,
66882,Anesth compl NEC-del p/p,Y,Y,12 <= age <= 55,female,,,209,
66884,Anesth compl-postpartum,Y,Y,12 <= age <= 55,female,,,209,
66890,Anesth comp del NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66891,Anesth compl NOS-deliver,Y,Y,12 <= age <= 55,female,,,209,
66892,Anesth compl NOS-del p/p,Y,Y,12 <= age <= 55,female,,,209,
66894,Anesth compl-postpartum,Y,Y,12 <= age <= 55,female,,,209,
66900,Maternal distress-unspec,Y,Y,12 <= age <= 55,female,,,209,
66901,Maternal distress-deliv,Y,Y,12 <= age <= 55,female,,,209,
66902,Matern distres-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66904,Matern distress-postpart,Y,Y,12 <= age <= 55,female,,,209,
66920,Matern hypotens syn-unsp,Y,Y,12 <= age <= 55,female,,,209,
66924,Matern hypotens-postpart,Y,Y,12 <= age <= 55,female,,,209,
66950,Forcep deliv NOS-unspec,Y,Y,12 <= age <= 55,female,,,209,
66951,Forcep deliv NOS-deliver,Y,Y,12 <= age <= 55,female,,,209,
66960,Breech extr NOS-unspec,Y,Y,12 <= age <= 55,female,,,209,
66961,Breech extr NOS-deliver,Y,Y,12 <= age <= 55,female,,,209,
66970,Cesarean deliv NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66971,Cesarean delivery NOS,Y,Y,12 <= age <= 55,female,,,209,
66980,Compl lab/deliv NEC-unsp,Y,Y,12 <= age <= 55,female,,,209,
66981,Comp lab/deliv NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
66982,Compl del NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66984,Compl deliv NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
66990,Compl lab/deliv NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66991,Comp lab/deliv NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
66992,Compl del NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66994,Compl deliv NOS-postpart,Y,Y,12 <= age <= 55,female,,,209,
67101,Varicose vein leg-deliv,Y,Y,12 <= age <= 55,female,,,209,
67102,Varic vein leg-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67104,Varic vein leg-postpart,Y,Y,12 <= age <= 55,female,,,209,
67111,Varicose vulva-delivered,Y,Y,12 <= age <= 55,female,,,209,
67112,Varicose vulva-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67114,Varicose vulva-postpart,Y,Y,12 <= age <= 55,female,,,209,
67121,Thrombophlebitis-deliver,Y,Y,12 <= age <= 55,female,,,209,
67122,Thrombophleb-deliv w p/p,Y,Y,12 <= age <= 55,female,,,209,
67124,Thrombophlebit-postpart,Y,Y,12 <= age <= 55,female,,,209,
67181,Venous compl NEC-deliver,Y,Y,12 <= age <= 55,female,,,209,
67182,Ven comp NEC-deliv w p/p,Y,Y,12 <= age <= 55,female,,,209,
67184,Venous compl NEC-postpar,Y,Y,12 <= age <= 55,female,,,209,
67191,Venous compl NOS-deliver,Y,Y,12 <= age <= 55,female,,,209,
67192,Ven comp NOS-deliv w p/p,Y,Y,12 <= age <= 55,female,,,209,
67194,Venous compl NOS-postpar,Y,Y,12 <= age <= 55,female,,,209,
67202,Puerp pyrexia-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67204,Puerp pyrexia-postpartum,Y,Y,12 <= age <= 55,female,,,209,
67410,Disrupt c-sect wnd-unsp,Y,Y,12 <= age <= 55,female,,,209,
67412,Disrupt c-sect-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67414,Disrupt c-sect-postpart,Y,Y,12 <= age <= 55,female,,,209,
67420,Disrupt perineum-unspec,Y,Y,12 <= age <= 55,female,,,209,
67422,Disrupt perin-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67424,Disrupt perineum-postpar,Y,Y,12 <= age <= 55,female,,,209,
67430,Ob surg compl NEC-unspec,Y,Y,12 <= age <= 55,female,,,209,
67432,Ob surg compl-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67434,Ob surg comp NEC-postpar,Y,Y,12 <= age <= 55,female,,,209,
67440,Placental polyp-unspec,Y,Y,12 <= age <= 55,female,,,209,
67442,Placent polyp-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67444,Placental polyp-postpart,Y,Y,12 <= age <= 55,female,,,209,
67480,Puerp compl NEC-unspec,Y,Y,12 <= age <= 55,female,,,209,
67482,Puerp comp NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67484,Puerp compl NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
67490,Puerp compl NOS-unspec,Y,Y,12 <= age <= 55,female,,,209,
67492,Puerp comp NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67494,Puerp compl NOS-postpart,Y,Y,12 <= age <= 55,female,,,209,
67501,Infect nipple-delivered,Y,Y,12 <= age <= 55,female,,,209,
67502,Infect nipple-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67504,Infect nipple-postpartum,Y,Y,12 <= age <= 55,female,,,209,
67511,Breast abscess-delivered,Y,Y,12 <= age <= 55,female,,,209,
67512,Breast abscess-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67514,Breast abscess-postpart,Y,Y,12 <= age <= 55,female,,,209,
67521,Mastitis-delivered,Y,Y,12 <= age <= 55,female,,,209,
67522,Mastitis-deliv w p/p,Y,Y,12 <= age <= 55,female,,,209,
67524,Mastitis-postpartum,Y,Y,12 <= age <= 55,female,,,209,
67581,Breast infect NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
67582,Breast inf NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67584,Breast inf NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
67591,Breast infect NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
67592,Breast inf NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67594,Breast inf NOS-postpart,Y,Y,12 <= age <= 55,female,,,209,
67601,Retracted nipple-deliver,Y,Y,12 <= age <= 55,female,,,209,
67602,Retract nipple-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67604,Retract nipple-postpart,Y,Y,12 <= age <= 55,female,,,209,
67611,Cracked nipple-delivered,Y,Y,12 <= age <= 55,female,,,209,
67612,Cracked nipple-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67614,Cracked nipple-postpart,Y,Y,12 <= age <= 55,female,,,209,
67621,Breast engorge-delivered,Y,Y,12 <= age <= 55,female,,,209,
67622,Breast engorge-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67624,Breast engorge-postpart,Y,Y,12 <= age <= 55,female,,,209,
67631,Breast dis NEC-delivered,Y,Y,12 <= age <= 55,female,,,209,
67632,Breast dis NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67634,Breast dis NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
67641,Lactation fail-delivered,Y,Y,12 <= age <= 55,female,,,209,
67642,Lactation fail-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67644,Lactation fail-postpart,Y,Y,12 <= age <= 55,female,,,209,
67651,Suppr lactation-deliver,Y,Y,12 <= age <= 55,female,,,209,
67652,Suppr lactat-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67654,Suppr lactation-postpart,Y,Y,12 <= age <= 55,female,,,209,
67661,Galactorrhea-delivered,Y,Y,12 <= age <= 55,female,,,209,
67662,Galactorrhea-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67664,Galactorrhea-postpartum,Y,Y,12 <= age <= 55,female,,,209,
67681,Lactation dis NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
67682,Lactat dis NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67684,Lactat dis NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
67691,Lactation dis NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
67692,Lactat dis NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
67694,Lactat dis NOS-postpart,Y,Y,12 <= age <= 55,female,,,209,
V240,Postpart care after del,Y,Y,12 <= age <= 55,female,,,209,
V241,Postpart care-lactation,Y,Y,,female,,,209,
V242,Rout postpart follow-up,Y,Y,,female,,,209,
V270,Deliver-single liveborn,Y,Y,12 <= age <= 55,female,,,209,
V271,Deliver-single stillborn,Y,Y,12 <= age <= 55,female,,,209,
V279,Outcome of delivery NOS,Y,Y,12 <= age <= 55,female,,,209,
4540,Leg varicosity w ulcer,Y,Y,age >=15,,,,217,
4542,Varicos leg ulcer/inflam,Y,Y,age >=15,,,,217,
45911,Postphlebtc synd w ulcer,Y,Y,,,,,217,
45913,Postphl syn w ulc&inflam,Y,Y,,,,,217,
45931,Chr venous hyper w ulcer,Y,Y,,,,,217,
45933,Chr ven hyp w ulc&inflam,Y,Y,,,,,217,
68601,Pyoderma gangrenosum,Y,Y,,,,,217,
70710,Ulcer of lower limb NOS,Y,Y,,,,,217,
70711,Ulcer of thigh,Y,Y,,,,,217,
70712,Ulcer of calf,Y,Y,,,,,217,
70713,Ulcer of ankle,Y,Y,,,,,217,
70714,Ulcer of heel & midfoot,Y,Y,,,,,217,
70715,Ulcer other part of foot,Y,Y,,,,,217,
70719,Ulcer oth part low limb,Y,Y,,,,,217,
7078,Chronic skin ulcer NEC,Y,Y,,,,,217,
7079,Chronic skin ulcer NOS,Y,Y,,,,,217,
73311,Path fx humerus,Y,Y,,,,,226,
73313,Path fx vertebrae,Y,Y,,,,,226,
73314,Path fx neck of femur,Y,Y,,,,,226,
73315,Path fx oth spcf prt fmr,Y,Y,,,,,226,
82000,Fx femur intrcaps NOS-cl,Y,Y,,,,,226,
82001,Fx up femur epiphy-clos,Y,Y,,,,,226,
82002,"Fx femur, midcervic-clos",Y,Y,,,,,226,
82003,Fx base femoral nck-clos,Y,Y,,,,,226,
82009,Fx femur intrcaps NEC-cl,Y,Y,,,,,226,
82010,Fx femur intrcap NOS-opn,Y,Y,,,,,226,
82011,Fx up femur epiphy-open,Y,Y,,,,,226,
82012,"Fx femur, midcervic-open",Y,Y,,,,,226,
82013,Fx base femoral nck-open,Y,Y,,,,,226,
82019,Fx femur intrcap NEC-opn,Y,Y,,,,,226,
82020,Trochanteric fx NOS-clos,Y,Y,,,,,226,
82021,Intertrochanteric fx-cl,Y,Y,,,,,226,
82022,Subtrochanteric fx-close,Y,Y,,,,,226,
82030,Trochanteric fx NOS-open,Y,Y,,,,,226,
82031,Intertrochanteric fx-opn,Y,Y,,,,,226,
82032,Subtrochanteric fx-open,Y,Y,,,,,226,
8208,Fx neck of femur NOS-cl,Y,Y,,,,,226,
8209,Fx neck of femur NOS-opn,Y,Y,,,,,226,
73310,Path fx unspecified site,Y,Y,,,,,227,
73312,Path fx dstl radius ulna,Y,Y,,,,,227,
73316,Path fx tibia fibula,Y,Y,,,,,227,
73319,Path fx oth specif site,Y,Y,,,,,227,
76401,Light-for-dates <500g,Y,Y,age = 0,,,,242,
76411,Lt-for-date w/mal <500g,Y,Y,age = 0,,,,242,
76421,Fetal malnutrition <500g,Y,Y,age = 0,,,,242,
76491,Fet growth retard <500g,Y,Y,age = 0,,,,242,
76501,Extreme immatur <500g,Y,Y,age = 0,,,,242,
76511,Preterm NEC <500g,Y,Y,age = 0,,,,242,
V2131,Low birthwt status <500g,Y,Y,,,age = 0,,242,
76402,Lt-for-dates 500-749g,Y,Y,age = 0,,,,243,
76412,Lt-date w/mal 500-749g,Y,Y,age = 0,,,,243,
76422,Fetal malnutr 500-749g,Y,Y,age = 0,,,,243,
76492,Fet growth ret 500-749g,Y,Y,age = 0,,,,243,
76502,Extreme immatur 500-749g,Y,Y,age = 0,,,,243,
76512,Preterm NEC 500-749g,Y,Y,age = 0,,,,243,
76521,<24 comp wks gestation,Y,Y,age = 0,,,,243,
76522,24 comp weeks gestation,Y,Y,age = 0,,,,243,
76403,Lt-for-dates 750-999g,Y,Y,age = 0,,,,244,
76413,Lt-date w/mal 750-999g,Y,Y,age = 0,,,,244,
76423,Fetal mal 750-999g,Y,Y,age = 0,,,,244,
76493,Fet growth ret 750-999g,Y,Y,age = 0,,,,244,
76503,Extreme immatur 750-999g,Y,Y,age = 0,,,,244,
76513,Preterm NEC 750-999g,Y,Y,age = 0,,,,244,
76523,25-26 comp wks gestation,Y,Y,age = 0,,,,244,
V2132,Low birthwt 500-999g,Y,Y,,,age = 0,,244,
76404,Lt-for-dates 1000-1249g,Y,Y,age = 0,,,,245,
76405,Lt-for-dates 1250-1499g,Y,Y,age = 0,,,,245,
76414,Lt-date w/mal 1000-1249g,Y,Y,age = 0,,,,245,
76415,Lt-date w/mal 1250-1499g,Y,Y,age = 0,,,,245,
76424,Fetal mal 1000-1249g,Y,Y,age = 0,,,,245,
76425,Fetal mal 1250-1499g,Y,Y,age = 0,,,,245,
76494,Fet grwth ret 1000-1249g,Y,Y,age = 0,,,,245,
76495,Fet grwth ret 1250-1499g,Y,Y,age = 0,,,,245,
76504,Extreme immat 1000-1249g,Y,Y,age = 0,,,,245,
76505,Extreme immat 1250-1499g,Y,Y,age = 0,,,,245,
76514,Preterm NEC 1000-1249g,Y,Y,age = 0,,,,245,
76515,Preterm NEC 1250-1499g,Y,Y,age = 0,,,,245,
76524,27-28 comp wks gestation,Y,Y,age = 0,,,,245,
V2133,Low birthwt 1000-1499g,Y,Y,,,age = 0,,245,
76406,Lt-for-dates 1500-1749g,Y,Y,age = 0,,,,246,
76407,Lt-for-dates 1750-1999g,Y,Y,age = 0,,,,246,
76416,Lt-date w/mal 1500-1749g,Y,Y,age = 0,,,,246,
76417,Lt-date w/mal 1750-1999g,Y,Y,age = 0,,,,246,
76426,Fetal mal 1500-1749g,Y,Y,age = 0,,,,246,
76427,Fetal malnutr 1750-1999g,Y,Y,age = 0,,,,246,
76496,Fet grwth ret 1500-1749g,Y,Y,age = 0,,,,246,
76497,Fet grwth ret 1750-1999g,Y,Y,age = 0,,,,246,
76506,Extreme immat 1500-1749g,Y,Y,age = 0,,,,246,
76507,Extreme immat 1750-1999g,Y,Y,age = 0,,,,246,
76516,Preterm NEC 1500-1749g,Y,Y,age = 0,,,,246,
76517,Preterm NEC 1750-1999g,Y,Y,age = 0,,,,246,
76525,29-30 comp wks gestation,Y,Y,age = 0,,,,246,
76526,31-32 comp wks gestation,Y,Y,age = 0,,,,246,
V2134,Low birthwt 1500-1999g,Y,Y,,,age = 0,,246,
7594,Conjoined twins,Y,Y,,,age = 0,,247,
76408,Lt-for-dates 2000-2499g,Y,Y,age = 0,,,,247,
76418,Lt-date w/mal 2000-2499g,Y,Y,age = 0,,,,247,
76428,Fetal malnutr 2000-2499g,Y,Y,age = 0,,,,247,
76498,Fet grwth ret 2000-2499g,Y,Y,age = 0,,,,247,
76508,Extreme immat 2000-2499g,Y,Y,age = 0,,,,247,
76518,Preterm NEC 2000-2499g,Y,Y,age = 0,,,,247,
76527,33-34 comp wks gestation,Y,Y,age = 0,,,,247,
V2135,Low birthwt 2000-2500g,Y,Y,,,age = 0,,247,
V3400,Oth mult lb-hosp w/o cs,Y,Y,age = 0,,,,247,
V3401,Oth mult lb-in hosp w cs,Y,Y,age = 0,,,,247,
V341,Oth mult nb-before adm,Y,Y,age = 0,,,,247,
V342,Oth multiple nb-nonhosp,Y,Y,age = 0,,,,247,
V3500,Oth mult sb-hosp w/o cs,Y,Y,age = 0,,,,247,
V3501,Oth mult sb-in hosp w cs,Y,Y,age = 0,,,,247,
V351,Oth mult sb-before adm,Y,Y,age = 0,,,,247,
V352,Oth multiple sb-nonhosp,Y,Y,age = 0,,,,247,
V3600,Mult lb/sb-in hos w/o cs,Y,Y,age = 0,,,,247,
V3601,Mult lb/sb-in hosp w cs,Y,Y,age = 0,,,,247,
V361,Mult nb/sb-before adm,Y,Y,age = 0,,,,247,
V362,Multiple nb/sb-nonhosp,Y,Y,age = 0,,,,247,
V3700,Mult brth NOS-hos w/o cs,Y,Y,age = 0,,,,247,
V3701,Mult birth NOS-hosp w cs,Y,Y,age = 0,,,,247,
V371,Mult brth NOS-before adm,Y,Y,age = 0,,,,247,
V372,Mult birth NOS-nonhosp,Y,Y,age = 0,,,,247,
76400,Light-for-dates wtNOS,Y,Y,age = 0,,,,248,
76409,Lt-for-dates 2500+g,Y,Y,age = 0,,,,248,
76410,Lt-for-date w/mal wtNOS,Y,Y,age = 0,,,,248,
76419,Lt-for-date w/mal 2500+g,Y,Y,age = 0,,,,248,
76420,Fetal malnutrition wtNOS,Y,Y,age = 0,,,,248,
76429,Fetal malnutr 2500+g,Y,Y,age = 0,,,,248,
76490,Fet growth retard wtNOS,Y,Y,age = 0,,,,248,
76499,Fet growth ret 2500+g,Y,Y,age = 0,,,,248,
76500,Extreme immatur wtNOS,Y,Y,age = 0,,,,248,
76509,Extreme immat 2500+g,Y,Y,age = 0,,,,248,
76510,Preterm infant NEC wtNOS,Y,Y,age = 0,,,,248,
76519,Preterm NEC 2500+g,Y,Y,age = 0,,,,248,
76528,35-36 comp wks gestation,Y,Y,age = 0,,,,248,
V2130,Low birthwt status NOS,Y,Y,,,age = 0,,248,
V3100,Twin-mate lb-hosp w/o cs,Y,Y,age = 0,,,,248,
V3101,Twin-mate lb-in hos w cs,Y,Y,age = 0,,,,248,
V311,"Twin, mate lb-before adm",Y,Y,age = 0,,,,248,
V312,"Twin, mate lb-nonhosp",Y,Y,age = 0,,,,248,
V3200,Twin-mate sb-hosp w/o cs,Y,Y,age = 0,,,,248,
V3201,Twin-mate sb-hosp w cs,Y,Y,age = 0,,,,248,
V321,"Twin, mate sb-before adm",Y,Y,age = 0,,,,248,
V322,"Twin, mate sb-nonhosp",Y,Y,age = 0,,,,248,
V3300,Twin-NOS-in hosp w/o cs,Y,Y,age = 0,,,,248,
V3301,Twin-NOS-in hosp w cs,Y,Y,age = 0,,,,248,
V331,Twin NOS-before admissn,Y,Y,age = 0,,,,248,
V332,Twin NOS-nonhosp,Y,Y,age = 0,,,,248,
76520,Weeks of gestation NOS,Y,Y,age = 0,,,,249,
76529,37+ comp wks gestation,Y,Y,age = 0,,,,249,
7660,Exceptionally large baby,Y,Y,age = 0,,,,249,
7661,Heavy-for-date infan NEC,Y,Y,age = 0,,,,249,
76621,Post-term infant,Y,Y,age = 0,,,,249,
76622,Prolong gestation-infant,Y,Y,age = 0,,,,249,
V3000,Single lb in-hosp w/o cs,Y,Y,age = 0,,,,249,
V3001,Single lb in-hosp w cs,Y,Y,age = 0,,,,249,
V301,Singl livebrn-before adm,Y,Y,age = 0,,,,249,
V302,Single liveborn-nonhosp,Y,Y,age = 0,,,,249,
V3900,Liveborn NOS-hosp w/o cs,Y,Y,age = 0,,,,249,
V3901,Liveborn NOS-hosp w cs,Y,Y,age = 0,,,,249,
V391,Liveborn NOS-before adm,Y,Y,age = 0,,,,249,
V392,Liveborn NOS-nonhosp,Y,Y,age = 0,,,,249,
27950,Graft-versus-host NOS,Y,Y,,,,,251,
27951,Ac graft-versus-host dis,Y,Y,,,,,251,
27952,Chronc graft-vs-host dis,Y,Y,,,,,251,
27953,Ac on chrn grft-vs-host,Y,Y,,,,,251,
99685,Compl marrow transplant,Y,Y,,,,,251,
99688,Comp tp organ-stem cell,Y,Y,,,,,251,
V4281,Trnspl status-bne marrow,Y,Y,,,,,251,
V4282,Trspl sts-perip stm cell,Y,Y,,,,,251,
53086,Esophagostomy infection,Y,Y,,,,,253,
53087,Mech comp esophagostomy,Y,Y,,,,,253,
53640,Gastrostomy comp NOS,Y,Y,,,,,253,
53641,Gastrostomy infection,Y,Y,,,,,253,
53642,Gastrostomy comp - mech,Y,Y,,,,,253,
53649,Gastrostomy comp NEC,Y,Y,,,,,253,
56960,Colstomy/enter comp NOS,Y,Y,,,,,253,
56961,Colosty/enterost infectn,Y,Y,,,,,253,
56962,Colosty/enter comp-mech,Y,Y,,,,,253,
56969,Colstmy/enteros comp NEC,Y,Y,,,,,253,
56971,Pouchitis,Y,Y,,,,,253,
56979,Comp intest pouch NEC,Y,Y,,,,,253,
V441,Gastrostomy status,Y,Y,,,,,253,
V442,Ileostomy status,Y,Y,,,,,253,
V443,Colostomy status,Y,Y,,,,,253,
V444,Enterostomy status NEC,Y,Y,,,,,253,
V4450,Cystostomy status NOS,Y,Y,,,,,253,
V4451,Cutaneous-vesicos status,Y,Y,,,,,253,
V4452,Appendico-vesicos status,Y,Y,,,,,253,
V4459,Cystostomy status NEC,Y,Y,,,,,253,
V446,Urinostomy status NEC,Y,Y,,,,,253,
V448,Artif open status NEC,Y,Y,,,,,253,
V449,Artif open status NOS,Y,Y,,,,,253,
V551,Atten to gastrostomy,Y,Y,,,,,253,
V552,Atten to ileostomy,Y,Y,,,,,253,
V553,Atten to colostomy,Y,Y,,,,,253,
V554,Atten to enterostomy NEC,Y,Y,,,,,253,
V555,Atten to cystostomy,Y,Y,,,,,253,
V556,Atten to urinostomy NEC,Y,Y,,,,,253,
V558,Attn to artif open NEC,Y,Y,,,,,253,
V559,Attn to artif open NOS,Y,Y,,,,,253,
3536,Phantom limb (syndrome),Y,Y,,,,,254,
9059,Late eff traumat amputat,Y,Y,,,,,254,
99760,Amputat stump compl NOS,Y,Y,,,,,254,
99761,Neuroma amputation stump,Y,Y,,,,,254,
99762,Infection amputat stump,Y,Y,,,,,254,
99769,Amputat stump compl NEC,Y,Y,,,,,254,
V4970,Status amput lwr lmb NOS,Y,Y,,,,,254,
V4971,Status amput great toe,Y,Y,,,,,254,
V4972,Status amput othr toe(s),Y,Y,,,,,254,
V4973,Status amput foot,Y,Y,,,,,254,
V4974,Status amput ankle,Y,Y,,,,,254,
V4975,Status amput below knee,Y,Y,,,,,254,
V4976,Status amput above knee,Y,Y,,,,,254,
V4977,Status amput hip,Y,Y,,,,,254,
V521,Fitting artificial leg,Y,Y,,,,,254,
